Company,TypeName,Ram,OpSys,Weight,TouchScreen,Ips,Cpu_Speed,Cpu_Type,Gpu_vender,HDD,SSD,ppi,Price_USD
MSI,Gaming,16,Windows 10,1.7,0,0,2.6,Intel Core i7,Nvidia,1000,256,157.3505121487356,1857.45
HP,Gaming,8,Windows 10,2.62,0,1,2.8,Intel Core i7,Nvidia,1000,0,141.21199808219862,943.95
Lenovo,Notebook,8,Windows 10,2.2,0,0,2.0,Intel Core i3,Intel,1000,0,100.45466986113652,481.95
HP,Notebook,4,No OS,2.1,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,500.84
Dell,Gaming,8,Windows 10,2.62,0,0,2.8,Intel Core i7,Nvidia,1000,128,282.42399616439724,1572.9
Lenovo,Notebook,8,Windows 10,1.95,0,1,2.5,Intel Core i5,Intel,0,256,141.21199808219862,1459.5
Lenovo,Notebook,4,Windows 10,2.2,0,0,2.0,Intel Core i3,Nvidia,1000,0,141.21199808219862,491.4
HP,Notebook,2,Windows 10,1.44,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,261.45
MSI,Gaming,8,Windows 10,2.2,0,1,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,880.95
HP,Notebook,8,Windows 10,1.96,0,0,2.5,Intel Core i7,Intel,0,256,141.21199808219862,712.95
HP,Notebook,16,Windows 10,2.1,0,0,1.8,Intel Core i7,Intel,0,512,141.21199808219862,1216.95
Asus,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,387.45
Lenovo,Notebook,4,No OS,2.1,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,417.9
Lenovo,Notebook,8,No OS,2.2,0,0,2.7,Intel Core i7,Nvidia,1000,0,141.21199808219862,744.45
Asus,Notebook,4,Windows 10,2.0,0,0,2.4,Intel Core i3,Intel,0,256,157.3505121487356,807.45
Lenovo,Notebook,4,Windows 7,2.32,0,0,2.5,Intel Core i7,Intel,0,0,141.21199808219862,866.25
Lenovo,Gaming,16,Windows 10,3.31,0,1,2.6,Intel Core i7,Nvidia,0,512,141.21199808219862,1370.25
MSI,Gaming,16,Windows 10,1.91,0,0,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,2261.04
HP,Notebook,4,Windows 10,2.07,0,0,2.3,Intel Core i3,Intel,500,0,100.45466986113652,682.5
Lenovo,2 in 1 Convertible,8,Windows 10,1.36,1,1,2.3,Intel Core i5,Intel,0,256,209.8006828649808,1718.85
Lenovo,Ultrabook,6,Windows 10,1.54,0,0,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,872.55
Dell,Notebook,8,Linux,1.98,0,0,2.7,Intel Core i7,Nvidia,0,256,141.21199808219862,939.76
Acer,Notebook,4,Windows 10,2.1,0,0,2.0,Other Intel Processor,Intel,500,0,100.45466986113652,349.65
HP,Notebook,6,Windows 10,2.18,0,1,2.6,Intel Core i7,Nvidia,1000,0,141.21199808219862,838.95
Asus,Gaming,8,Windows 10,2.591,0,1,2.6,Intel Core i7,Nvidia,1000,256,141.21199808219862,954.45
Dell,2 in 1 Convertible,16,Windows 10,2.09,1,0,2.7,Intel Core i7,Intel,0,512,141.21199808219862,1237.95
Acer,Notebook,4,Windows 10,2.23,0,0,2.5,Intel Core i5,Nvidia,0,256,141.21199808219862,725.55
Dell,Ultrabook,8,Linux,1.23,1,0,2.4,Intel Core i5,Intel,0,256,276.053530085501,1153.95
Acer,Gaming,16,Windows 10,4.2,0,1,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2728.95
Lenovo,Gaming,8,Windows 10,2.4,0,1,2.5,Intel Core i5,Nvidia,1000,0,141.21199808219862,859.95
Samsung,2 in 1 Convertible,4,Chrome OS,1.15,1,1,2.0,AMD Processor,ARM,0,0,234.50740003017813,691.95
HP,Notebook,4,Windows 10,1.86,0,0,2.5,Intel Core i5,Intel,500,0,100.45466986113652,509.25
Apple,Ultrabook,8,macOS,0.92,0,1,1.1,Other Intel Processor,Intel,0,0,226.4155471693585,1221.15
Dell,2 in 1 Convertible,8,Windows 10,1.6,1,1,2.5,Intel Core i5,Intel,0,256,165.6321180513006,1258.95
HP,Notebook,12,Windows 10,2.21,0,1,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1393.35
Lenovo,Notebook,4,No OS,1.9,0,0,2.0,Intel Core i3,AMD,1000,0,100.45466986113652,386.4
Asus,Gaming,16,Windows 10,4.3,0,1,2.6,Intel Core i7,Nvidia,1000,512,127.33567457123112,2257.5
Acer,Notebook,4,Linux,2.1,0,0,2.0,Other Intel Processor,Intel,1000,0,100.45466986113652,285.6
MSI,Gaming,16,Windows 10,2.43,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2151.35
Dell,Notebook,4,Windows 10,2.3,0,0,2.0,Intel Core i3,AMD,0,128,100.45466986113652,523.95
Lenovo,Notebook,8,No OS,2.2,0,0,2.5,Intel Core i7,Nvidia,500,0,100.45466986113652,660.45
Dell,2 in 1 Convertible,16,Windows 10,2.0,1,0,1.8,Intel Core i7,Intel,0,512,141.21199808219862,1349.25
Dell,Ultrabook,16,Windows 10,1.2,1,0,2.7,Intel Core i7,Intel,0,512,276.053530085501,2814.0
Asus,Gaming,8,Windows 10,2.2,0,0,2.6,Intel Core i7,Nvidia,1000,0,141.21199808219862,1227.45
Dell,Notebook,8,Windows 10,2.36,0,0,2.5,Intel Core i5,AMD,0,256,141.21199808219862,933.45
HP,Notebook,8,Windows 10,1.91,0,0,2.5,Intel Core i5,Intel,0,256,100.45466986113652,607.95
Lenovo,Notebook,4,Windows 10,2.2,0,0,2.2,AMD Processor,AMD,500,0,100.45466986113652,313.95
Acer,Notebook,8,Windows 10,3.3,0,0,2.0,Intel Core i3,Nvidia,1000,0,106.11306214269258,660.45
Asus,Gaming,16,Windows 10,2.2,0,0,2.8,Intel Core i7,Nvidia,1000,256,141.21199808219862,2571.45
Apple,Ultrabook,8,macOS,0.92,0,1,1.2,Other Intel Processor,Intel,0,0,226.4155471693585,1342.95
Asus,Notebook,16,Windows 10,2.2,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1836.45
MSI,Gaming,16,Windows 10,2.43,0,1,2.6,Intel Core i7,Nvidia,1000,256,127.33567457123112,2046.44
Dell,2 in 1 Convertible,8,Windows 10,2.191,1,1,2.5,Intel Core i5,Intel,0,256,141.21199808219862,1048.95
Asus,Gaming,16,Windows 10,2.9,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,2046.45
Acer,Netbook,2,Chrome OS,1.3,0,0,1.5,Other Intel Processor,Intel,0,32,135.0942111925629,182.7
Acer,Notebook,4,Windows 10,3.3,0,0,2.0,Intel Core i3,Nvidia,1000,0,106.11306214269258,627.9
Lenovo,Notebook,8,No OS,2.8,0,0,2.5,Intel Core i5,Intel,1000,0,106.11306214269258,565.95
Lenovo,Gaming,8,Windows 10,2.6,0,1,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1335.6
Acer,2 in 1 Convertible,8,Windows 10,1.2,1,1,1.3,Intel Core i7,Intel,0,256,157.3505121487356,1206.45
Lenovo,Notebook,8,Windows 10,2.3,0,1,2.6,Intel Core i7,Intel,0,256,141.21199808219862,1605.45
MSI,Gaming,8,Windows 10,2.2,0,0,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1549.92
HP,Notebook,6,Windows 10,2.1,0,0,2.7,AMD Processor,AMD,1000,0,141.21199808219862,555.45
Dell,Ultrabook,8,Windows 7,1.26,1,0,2.4,Intel Core i5,Intel,0,256,176.23257360658386,1799.04
Dell,2 in 1 Convertible,4,Windows 10,2.08,1,0,2.4,Intel Core i3,Intel,500,0,146.86047800548656,534.45
Asus,Notebook,4,Windows 10,2.65,0,0,1.6,Other Intel Processor,Intel,1000,0,100.45466986113652,324.45
Dell,Ultrabook,8,Windows 10,1.29,1,0,2.7,Intel Core i7,Intel,0,256,276.053530085501,1550.85
Dell,Notebook,4,Linux,2.18,0,0,2.5,Intel Core i5,Intel,1000,0,100.45466986113652,547.95
Lenovo,Gaming,16,Windows 10,2.6,1,1,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1080.45
MSI,Gaming,8,Windows 10,2.2,0,0,2.8,Intel Core i7,Nvidia,1000,128,141.21199808219862,1206.45
Lenovo,Netbook,16,Windows 10,1.3,1,1,2.5,Intel Core i7,Intel,0,512,176.23257360658386,1732.5
Razer,Gaming,16,Windows 10,1.95,0,0,2.8,Intel Core i7,Nvidia,0,1000,157.3505121487356,3673.95
Dell,Notebook,8,Windows 10,2.3,1,0,2.4,Intel Core i3,Intel,1000,0,100.45466986113652,492.46
MSI,Gaming,16,Windows 10,2.7,0,0,2.8,Intel Core i7,Nvidia,1000,256,127.33567457123112,1677.9
Apple,Ultrabook,4,macOS,1.08,0,0,1.6,Intel Core i5,Intel,0,0,135.0942111925629,1006.95
HP,Notebook,4,Windows 10,2.1,0,0,2.0,Intel Core i3,Intel,1000,0,141.21199808219862,501.9
HP,Ultrabook,8,Windows 7,1.54,0,0,2.5,Intel Core i7,Intel,0,256,209.8006828649808,2308.1
Dell,Notebook,4,Windows 7,2.24,0,0,2.3,Intel Core i5,Intel,500,0,100.45466986113652,773.85
MSI,Gaming,8,Windows 10,2.3,0,0,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1227.45
Lenovo,Notebook,16,Windows 10,1.4,0,1,2.7,Intel Core i7,Intel,0,512,165.6321180513006,1573.95
Lenovo,Notebook,6,Windows 10,2.2,0,0,3.6,AMD Processor,AMD,0,256,141.21199808219862,627.45
Asus,Ultrabook,8,Windows 10,1.45,0,0,2.5,Intel Core i7,Intel,0,256,165.6321180513006,1344.0
Acer,Notebook,4,Linux,2.4,0,0,2.0,Intel Core i3,Intel,500,0,100.45466986113652,379.89
Dell,2 in 1 Convertible,16,Windows 10,2.77,1,0,2.7,Intel Core i7,Nvidia,0,512,127.33567457123112,1888.95
HP,Notebook,4,Windows 7,1.54,0,0,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1154.99
Asus,Gaming,16,Windows 10,2.5,0,1,2.8,Intel Core i7,Nvidia,1000,256,141.21199808219862,1680.0
Dell,Notebook,4,Windows 10,1.6,0,0,2.5,Intel Core i5,Intel,500,0,111.93520355955212,918.75
Asus,Gaming,16,Windows 10,2.34,0,1,2.6,Intel Core i7,Nvidia,1000,256,141.21199808219862,2441.25
Lenovo,Notebook,8,No OS,2.3,0,1,2.5,Intel Core i5,Intel,0,256,141.21199808219862,601.65
Dell,2 in 1 Convertible,8,Windows 10,1.24,1,0,1.2,Intel Core i5,Intel,0,256,276.053530085501,1903.65
Dell,Notebook,4,Linux,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,340.2
HP,Notebook,4,Windows 10,1.86,0,0,2.5,AMD Processor,AMD,500,0,100.45466986113652,418.95
Lenovo,Notebook,6,Windows 10,2.4,0,0,2.3,Intel Core i3,Nvidia,0,128,141.21199808219862,597.45
Lenovo,Notebook,8,Windows 10,1.9,0,1,2.3,Intel Core i5,Intel,0,256,157.3505121487356,1125.6
Dell,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,466.19
Asus,Notebook,4,Windows 10,2.0,0,0,1.1,Other Intel Processor,Intel,1000,0,100.45466986113652,355.95
Asus,Gaming,16,Windows 10,4.0,0,1,2.6,Intel Core i7,Nvidia,1000,128,127.33567457123112,1995.0
Dell,Notebook,4,Windows 10,2.29,0,0,2.0,Intel Core i3,Intel,500,0,100.45466986113652,514.5
Lenovo,Notebook,8,Windows 7,2.32,0,0,2.5,Intel Core i7,AMD,0,0,141.21199808219862,939.75
MSI,Gaming,8,Windows 10,2.4,0,0,2.6,Intel Core i7,Nvidia,1000,128,141.21199808219862,1290.45
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,1,0,2.3,Intel Core i5,Intel,0,128,157.3505121487356,874.66
Asus,Ultrabook,8,Windows 10,1.2,0,1,0.9,Other Intel Processor,Intel,0,512,165.6321180513006,765.45
Dell,Notebook,6,Windows 10,2.3,0,0,2.4,Intel Core i3,Intel,1000,0,100.45466986113652,481.95
Acer,Notebook,4,Linux,2.4,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,303.45
Dell,Notebook,2,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,397.95
Lenovo,Notebook,8,Windows 10,2.6,0,1,2.6,Intel Core i7,Nvidia,1000,0,141.21199808219862,943.95
HP,Notebook,6,Windows 10,2.04,0,0,2.9,AMD Processor,AMD,0,0,141.21199808219862,577.49
Dell,Notebook,8,Linux,2.3,0,0,2.7,Intel Core i7,AMD,1000,0,100.45466986113652,846.29
HP,Netbook,2,Windows 10,1.17,0,0,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,219.45
Asus,Notebook,4,Windows 10,2.2,0,0,2.5,Intel Core i7,Nvidia,500,0,100.45466986113652,756.34
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,1,1,2.5,Intel Core i7,Intel,0,128,157.3505121487356,669.9
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1,1,2.5,Intel Core i7,Intel,0,512,276.053530085501,1573.95
Lenovo,Notebook,2,Windows 10,1.5,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,240.45
HP,Notebook,6,Windows 10,2.19,0,0,2.5,Intel Core i7,AMD,1000,0,100.45466986113652,802.2
Asus,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,387.45
Asus,Ultrabook,8,Windows 10,1.2,0,1,0.9,Other Intel Processor,Intel,0,512,165.6321180513006,765.45
Dell,Notebook,6,Windows 10,2.3,0,0,2.4,Intel Core i3,Intel,1000,0,100.45466986113652,481.95
Acer,Notebook,4,Linux,2.4,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,303.45
Dell,Notebook,2,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,397.95
Lenovo,Notebook,8,Windows 10,2.6,0,1,2.6,Intel Core i7,Nvidia,1000,0,141.21199808219862,943.95
HP,Notebook,6,Windows 10,2.04,0,0,2.9,AMD Processor,AMD,0,0,141.21199808219862,577.49
Dell,Notebook,8,Linux,2.3,0,0,2.7,Intel Core i7,AMD,1000,0,100.45466986113652,846.29
HP,Netbook,2,Windows 10,1.17,0,0,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,219.45
Asus,Notebook,4,Windows 10,2.2,0,0,2.5,Intel Core i7,Nvidia,500,0,100.45466986113652,756.34
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,1,1,2.5,Intel Core i7,Intel,0,128,157.3505121487356,669.9
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1,1,2.5,Intel Core i7,Intel,0,512,276.053530085501,1573.95
Lenovo,Notebook,2,Windows 10,1.5,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,240.45
HP,Notebook,6,Windows 10,2.19,0,0,2.5,Intel Core i7,AMD,1000,0,100.45466986113652,802.2
Asus,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,387.45
Asus,Ultrabook,8,Windows 10,1.2,0,1,0.9,Other Intel Processor,Intel,0,512,165.6321180513006,765.45
Dell,Notebook,6,Windows 10,2.3,0,0,2.4,Intel Core i3,Intel,1000,0,100.45466986113652,481.95
Acer,Notebook,4,Linux,2.4,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,303.45
Dell,Notebook,2,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,397.95
Lenovo,Notebook,8,Windows 10,2.6,0,1,2.6,Intel Core i7,Nvidia,1000,0,141.21199808219862,943.95
HP,Notebook,6,Windows 10,2.04,0,0,2.9,AMD Processor,AMD,0,0,141.21199808219862,577.49
Dell,Notebook,8,Linux,2.3,0,0,2.7,Intel Core i7,AMD,1000,0,100.45466986113652,846.29
HP,Netbook,2,Windows 10,1.17,0,0,1.6,Other Intel Processor,Intel,0,0,135.0942111925629,219.45
Asus,Notebook,4,Windows 10,2.2,0,0,2.5,Intel Core i7,Nvidia,500,0,100.45466986113652,756.34
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,1,1,2.5,Intel Core i7,Intel,0,128,157.3505121487356,669.9
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1,1,2.5,Intel Core i7,Intel,0,512,276.053530085501,1573.95
Lenovo,Notebook,2,Windows 10,1.5,0,0,1.6,Other Intel Processor,Intel,0,0,111.93520355955212,240.45
HP,Notebook,6,Windows 10,2.19,0,0,2.5,Intel Core i7,AMD,1000,0,100.45466986113652,802.2
Asus,Notebook,4,Windows 10,2.2,0,0,1.6,Other Intel Processor,Intel,500,0,100.45466986113652,387.45
